person_id,candidacy_id,name,pledge
1966177,19149,박완주,국회개혁이 의정활동의 최대 과제입니다.
1963117,4639,이춘석,5. 문화도시 익산
1963117,4639,이춘석,"4. 호남의 관문도시, 익산"
1963117,4639,이춘석,3. 지역공동체를 기반으로 한 도농통합 모범도시 구현
1963117,4639,이춘석,2. 복지국가 만들기
1963117,4639,이춘석,1. 검찰개혁과 재벌개혁
19601160,9452,유성엽,5. 전북대 정읍캠퍼스 조기설립 및 기능확대로 우수 고등교육기반 구축
19601160,9452,유성엽,"4. 농업 면세유 연장, 영세 상공인·저소득 서민층 유류세 감면"
19601160,9452,유성엽,3. 기초노령연금수급액 확대로 어르신 생활안정 및 복지증진
19601160,9452,유성엽,2. 국제과학비즈니스벨트 지역거점연구단(Site-Lab) 유치
19601160,9452,유성엽,1. 축산업과 경종농업이 함께 어우러지는 순환복합영농 적극 육성
19551138,9537,김영록,SOC 기반시설 확충
19551138,9537,김영록,사회복지 지원대책
19551138,9537,김영록,지역경제 활성화 대책
19551138,9537,김영록,농어업 활성화 대책
19551138,9537,김영록,정직·신뢰·청렴·소통의 정치 서민농어업인이 우대받는 세상 구현
19601163,9542,이윤석,[공약 5] 농·어민 보호와 경쟁력 있는 농업기반 구축
19601163,9542,이윤석,[공약 4] 기초노령연금 인상 등 어르신 복지 확대
19601163,9542,이윤석,[공약 3] 삼향읍 남악리 목포대학교 의과대학 설립을 통한 보건의료 서비스 확충
19601163,9542,이윤석,[공약 2] 생명을 잇는 연도 연륙교 사업 조기추진
19601163,9542,이윤석,[공약 1] 무안 해안일주도로 중심의 해양레저 관광거점 육성
19551140,9555,이철우,[관광분야] 지역관광 활성화로 경기부양
19551140,9555,이철우,[복지분야] 서민이 행복한 김천 만들기
19551140,9555,이철우,[농업분야]선진농업도시 김천 건설
19551140,9555,이철우,[교통분야] 사통팔달의 교통요충지 김천 건설
19551140,9555,이철우,"[일자리창출]지역경기(혁신도시, 기업유치, 건설) 활성화를 통한 일자리 1만개 창출"
19481132,9559,김광림,바이오산업단지 조성확대와 바이오산업 육성
19481132,9559,김광림,FTA 피해 보전과 안동농업살리기 사업
19481132,9559,김광림,3대문화권 문화·생태·관광기반조성사업
19481132,9559,김광림,도로·철도 등 교통망 구축
19481132,9559,김광림,2014년 신도청 완공과 신도시 조성·유관기관 유치활동
19531123,9583,정희수,[공약 5] 영천 시민의 권익과 복지를 개선하겠습니다.
19531123,9583,정희수,[공약 4]  광역철도망 구축을 통한 지역민의 교통편익을 증진시키겠습니다.
19531123,9583,정희수,[공약 3] 대규모 산업단지 조성을 차질 없이 추진하겠습니다.
19531123,9583,정희수,[공약 2] 영천 경마공원 사업을 차질 없이 추진하겠습니다.
19531123,9583,정희수,"[공약 1] 부자영천, 희망영천을 만들겠습니다."
19571154,19165,이한성,공약 5. 고부가 농업기반 조성과 살기 좋은 농촌 만들기
19571154,19165,이한성,공약 2. 2015 세계군인체육대회 성공 개최
19571154,19165,이한성,공약 1. 유치 대형국가사업 적극추진
19571154,19165,이한성,"공약 3. 녹색성장, 행정중심도시로 도청이전"
19571154,19165,이한성,"공약 4. 영강, 내성천을 아름답게"
19601167,9622,강기윤,[공약 5] 광역도로망 구축 및 대중교통체계 광역화 사업
19601167,9622,강기윤,[공약 4] 제 2안민터널 건설
19601167,9622,강기윤,[공약 3] 창원대 산업의과대학 유치
19601167,9622,강기윤,[공약 2] 동부스포츠센터 건립
19601167,9622,강기윤,[공약 1] 근로자종합복지센터 건립
19631127,18854,조해진,지역 관광산업을 활성화시키겠습니다.
19631127,18854,조해진,낙동강 연안도로를 개설하여 수변레포츠 공원을 조성하겠습니다.
19631127,18854,조해진,FTA 피해보전대책을 철저히 수리하고 농정의 틀을 농민중심으로 바꾸겠습니다.
19631127,18854,조해진,어르신·여성·어린이·장애우와 소외계층에 대한 지원을 확대하고 복지혜택을 늘리겠습니다.
19631127,18854,조해진,대기업 맞춤형 산업단지를 조성하여 큰 기업을 유치하겠습니다.
19481134,9662,여상규,하동 갈사만 경제자유구역 해양플랜트 산업기반 구축
19481134,9662,여상규,남해~여수간 한려대교 및 국도 확포장사업 조기 완공
19481134,9662,여상규,사천 항공국가산단 조성 및 삼천포항 2단계 개발사업 조기 완료
19481134,9662,여상규,상생·협력을 통한 동반발전 추진
19481134,9662,여상규,농어민과 소상공인 지원 및 취약계층 보호를 통한 따뜻한 사회 구현
19631122,9684,신성범,사회적 약자를 위한 맞춤형 복지를 실현하겠습니다.
19631122,9684,신성범,농촌 지역 교육 여건을 개선하고 다문화가정에 필요한 일을 하겠습니다.
19631122,9684,신성범,농산물 수입개방에 대비하여 지원을 확대하겠습니다
19631122,9684,신성범,도로 확·포장을 앞당기겠습니다.
19631122,9684,신성범,기업을 유치하고 신시가지를 조성하겠습니다
1954213,9100,김상희,"경기 서남부권 거점 교육도시 소사, 문화도시 소사 구축"
1954213,9100,김상희,지역경제 활성화 및 주민 거주 안정화 실현
1954213,9100,김상희,보편적 복지를 통해 서민이 체감할 수 있는 생활구조 구축
1954213,9100,김상희,휴먼타운·행복벨트 구축을 위한 경인선 지하화로 지역경제 활성화
1954213,9100,김상희,지속가능한 사회 틀 조성
1961196,8454,안규백,[공약 5] 동대문의 숙원사업! 경원선 지하화 꼭 이뤄내겠습니다.
1961196,8454,안규백,[공약 4] 경제도시 동대문으로의 재도약을 이끌겠습니다.
1961196,8454,안규백,[공약 3] 동대문을 복지특별시로 건설하겠습니다.
1961196,8454,안규백,[공약 2] 동대문을 강북의 교육중심도시로 육성하겠습니다.
1961196,8454,안규백,[공약 1] 문화시설 확충과 문화마인드 활성화를 통한 살기좋은 문화도시 동대문 건설
196229,9159,유은혜,공약5. 교육과 문화의 중심도시 일산 만들기
196229,9159,유은혜,공약4. 99%를 위한 따뜻한 일산 만들기
196229,9159,유은혜,공약3. 평화·공영의 새로운 한반도 시대
196229,9159,유은혜,공약2. 경제민주화 실현과 민생안정
196229,9159,유은혜,공약1. MB역주행 심판과 권력개혁
19531108,8680,나성린,공약5. 부암고가도로 철거
19531108,8680,나성린,공약4. 도심지 철도시설 외곽 이전
19531108,8680,나성린,공약3. 지지부진한 뉴타운 개발의 조속한 휴먼타운식 개발
19531108,8680,나성린,공약2. 부산시민공원내 부산국립국장 건립
19531108,8680,나성린,공약1. 부전역 복합환승센터 조속 완공
1965183,8616,이상규,"<공약5> 도림천 생태복원을 위한 마스터 플랜 마련, 홍수피해 방지 저류조 설치"
1965183,8616,이상규,<공약4> 10인 미만 업체 근로자 사회보험료 지원 및 평균임금 50%로 최저임금 현실화
1965183,8616,이상규,"<공약3> 테마형 보건지소(아토피, 노인, 장애인, 여성) 설치 통한 전 국민 주치의 제도 도입"
1965183,8616,이상규,"<공약2> 재벌 골목상권 진출 방지, 전통시장 공동배달서비스센터, 화장실 등 설치"
1965183,8616,이상규,"<공약1> 고교무상교육 전면실시, 초등교부터 학급당 학생 수 20명으로 제한"
19501106,18865,노철래,친환경 산업·물류 복합 단지 조성
19501106,18865,노철래,광주시 특화형 통합 복지서비스 인프라 확충
19501106,18865,노철래,교육환경 개선
19501106,18865,노철래,광역권 거점도시/수도권 동남권 중심도시를 향한 SOC시설 확충
19501106,18865,노철래,스마트 녹색도시 광주 건설
1967139,8440,홍익표,5. 마장동 한국전력부지 개발사업 조속 추진
1967139,8440,홍익표,4. 성동소방서 유치
1967139,8440,홍익표,3. 맞벌이 부부와 아이를 위한 공동 육아 지원사업 확대
1967139,8440,홍익표,2. 성동 청년을 위한 다양한 일자리 창출
1967139,8440,홍익표,1. GBC 건립을 통한 활력있는 서울동북부 거점 허브도시로 도약
1964210,8462,서영교,"지역자치를 획기적으로 확대, 강화하고 이를 통해 살기 좋은 중랑을 만들겠습니다."
1964210,8462,서영교,"재벌로부터 골목상권을 지키고, 서민경제를 활성화 시키겠습니다."
1964210,8462,서영교,"주민들의 삶의 질을 향상시키고, 함께 잘사는 중랑을 위해 보편적 복지를 실현하겠습니다."
1964210,8462,서영교,"밀어붙이기식 재개발 사업을 중지시키고, 주거 걱정 없는 보편적 주거복지를 실현하겠습니다."
1964210,8462,서영교,"공교육의 혁신을 통해 학부모의 사교육비 부담을 대폭 경감시키며, 즐거움과 희망을 주는 교육, 차별 없는 교육을 실현하겠습니다."
1969132,8479,박홍근,혁신 교육특구 지정 추진
1969132,8479,박홍근,서울시립대 제2캠퍼스 유치 추진
1969132,8479,박홍근,기초노령연금 인상 및 어르신 틀니 지원 확대
1969132,8479,박홍근,무상보육 및 무상의무교육 실현
1969132,8479,박홍근,반값등록금 실현
1950183,8505,유대운,서민의 생활비는 줄이고 자영업자도 편안히 장사할 수 있어야 합니다.
1950183,8505,유대운,보편적 복지(급식·보육·의료) 더 이상 미룰 수 없습니다.
1950183,8505,유대운,일자리 창출이 최고의 복지이며 성장이고 국민화합입니다.
1950183,8505,유대운,고도제한 완화하여 강북발전의 토대를 세우겠습니다.
1950183,8505,유대운,재산세 100% 공동과세로 강·남북 재정불균형을 해결하겠습니다.
1953215,8508,인재근,5. 희망 대한민국 20
1953215,8508,인재근,4. 희망 대한민국 20
1953215,8508,인재근,3. 희망도봉 만들기
1953215,8508,인재근,2. 쌍문동을 바꿔라!
1953215,8508,인재근,1. 창동을 깨워라!
19541103,8513,이노근,경춘선 폐선부지 공원화
19541103,8513,이노근,(구)법원부지 행정복합타운 조성
19541103,8513,이노근,월계동 고등학교 유치
19541103,8513,이노근,역세권 국·공립 ‘해피 영·유아 보육시설’ 확대
19541103,8513,이노근,"자영업자 신용카드 수수료 인하, 간이과세 기준금액 상향"
19551119,8555,길정우,5. 장애인·노인·저소득층 맞춤형복지시스템 구축
19551119,8555,길정우,4. 사회적기업지원센터 설립
19551119,8555,길정우,3. 국공립고교 설립
19551119,8555,길정우,2. 스마트교육문화재단 설립
19551119,8555,길정우,1. 양천지식문화랜드 조성
19531104,8600,신경민,주민이 행복한 영등포를 만들겠습니다
19531104,8600,신경민,"영등포의 전통시장(대신, 대림, 대림중앙, 영진, 우리)과 골목상권을 지켜내겠습니다"
19531104,8600,신경민,혁신학교 유치 및 영등포 혁신교육특구 추진
19531104,8600,신경민,신길동 뉴타운: 주민전수조사 후 전면 재조정
19531104,8600,신경민,여의도 전략정비구역 해제 후 주민 의사를 반영하여 단지별 재건축 및 리모델링 지원
19551120,8620,김회선,"[공약 5] 상습침수지역 대책, 제대로 세우겠습니다."
19551120,8620,김회선,"[공약 4] 부족한 어린이집, 하나하나 확충하겠습니다."
19551120,8620,김회선,"[공약 3] 교육환경 개선, 고등학교부터 신설하겠습니다."
19551120,8620,김회선,[공약 2] 노후한 고속터미널 현대화 사업을 시작하겠습니다.
19551120,8620,김회선,"[공약 1] 정보사 이전, 마무리까지 책임지겠습니다."
1964171,8626,강석훈,[지역공약4] 지역민의 문화욕구 충족을 위한 공간 확보
1964171,8626,강석훈,[지역공약3] 노후 지역을 정비하여 주민의 정주여건 개선
1964171,8626,강석훈,[지역공약2] 아시아 최고 수준의 연구단지 조성과 이를 통한 지역 시너지 창출
1964171,8626,강석훈,[지역공약1] 미개발된 나대지에 서초의 랜드마크 조성
19541105,8630,심윤조,공약4. 편리함이 어우러진 글로벌 제1도시 강남
19541105,8630,심윤조,공약3. 따뜻한 복지 제1도시 강남
19541105,8630,심윤조,공약2. 글로벌 교육 제1도시 강남
19541105,8630,심윤조,공약1. 활력넘치는 경제 제1도시 강남
19521114,8634,김종훈,"공약5. 문화분야 : 건강·복지도시 강남, 미래형 사회보장 시설 확충"
19521114,8634,김종훈,"공약4. 교통분야 : 고속철 시대의 중심으로 강남, 서울의 관문도시 구축"
19521114,8634,김종훈,"공약3. 환경분야 : 생태도시 강남, 쾌적한 녹색도시 조성"
19521114,8634,김종훈,"공약2. 교육도시 강남, 청년일자리 창출 : 안전하고 수준 높은 학교 환경 구축"
19521114,8634,김종훈,공약1. 도시재생사업 : 노후된 주거시설 개선
194828,8643,박인숙,3. 따뜻한 사회만들기
194828,8643,박인숙,2. 따뜻한 정치만들기
194828,8643,박인숙,1. 따뜻한 송파만들기
19531106,8657,신동우,편의시설확충과 교육환경 등 개선
19531106,8657,신동우,기업유치와 일자리 창출
19531106,8657,신동우,암사역사생태공원 재추진
19531106,8657,신동우,재건축 적극 추진
19531106,8657,신동우,지하철 연장추진
19541107,8675,이재균,공약3. 남북항대교 영도 연결도로변 상권을 활성화 시키겠습니다
19541107,8675,이재균,공약2. 영도를 세계적 수준의 해양중심도시로 만들겠습니다
19541107,8675,이재균,공약1. 해양수산부 부활과 본부(청사)를 영도에 유치하겠습니다
1968137,8702,서용교,공약5. 모두에게 꿈과 희망을 심어주는 ‘Happy Dream 남구’
1968137,8702,서용교,공약4. 우리의 아이들이 안전한 ‘Safety 남구’
1968137,8702,서용교,공약3. 백운포 마리나로 만나는 ‘Pride 남구’
1968137,8702,서용교,공약2. 삶의 질 개선을 위한 ‘Well-being 남구’
1968137,8702,서용교,공약1. 생활환경 개선을 위한 ‘Refresh 남구'
1964174,8717,김도읍,공약5. 지역 경제 활성을 위한 지식산업센터 유치
1964174,8717,김도읍,공약4. 부산신항배후 국제물류산업단지 조속추진
1964174,8717,김도읍,공약3. 부산 북·강서의 레저문화 창조
1964174,8717,김도읍,공약2. 모두가 편안하고 안전한 북·강서 만들기
1964174,8717,김도읍,공약1. 교육 중심도시 만들기
1968138,8731,하태경,공약5. 부산경남과학기술원 설립 추진
1968138,8731,하태경,공약4. 동부산관광단지 조기 개발 지원
1968138,8731,하태경,공약3. 기장을 세대·계층별 맞춤형 명품도시로
1968138,8731,하태경,공약2. 해운대를 대한민국의 대표 브랜드로
1968138,8731,하태경,공약1. 교육환경 개선과 일자리 창출을 최우선 과제로
197614,8735,문대성,공약5. <복합 보육·문화시설> 건설
197614,8735,문대성,공약4. <종합 스포츠센터> 건립
197614,8735,문대성,공약3. <행복마을 조성>을 통한 주거환경 개선
197614,8735,문대성,공약2. <을숙도 국립 청소년 생태체험 수련원> 건설
197614,8735,문대성,공약1. <하단~사상 도시철도> 조기 착공
19531110,8761,문재인,공약5. 느끼고 체험하는 어린이 과학공원 조성
19531110,8761,문재인,공약4. 지하철 및 낙동강다리의 조기 착공 및 완공
19531110,8761,문재인,공약3. 부산 구치소 이전과 서부 법조 타운 조성
19531110,8761,문재인,공약2. 사상공단의 첨단산업단지를 위한 특별법 제정
19531110,8761,문재인,공약1. 낙동강 하구둑 개방으로 생태복원과 관광지화
19581100,8765,김희국,공약5. 요람에서 황혼까지 행복찾기 프로젝트
19581100,8765,김희국,공약4. 문화산업 활성화 프로젝트
19581100,8765,김희국,공약3. 일자리 창출 프로젝트
19581100,8765,김희국,공약2. 남부권 발전 프로젝트
19581100,8765,김희국,공약1. 맞춤형 도심 재개발 프로젝트
19571122,8774,유성걸,답보상태인<대구경북권 맑은 물 공급사업> 추진
19571122,8774,유성걸,K-2이전 반드시 관철
19571122,8774,유성걸,대구기상대 성공이전 및 전시체험관 조성
19571122,8774,유성걸,신암동 뉴타운 개발사업의 지속적 추진
19571122,8774,유성걸,동대구역세권의 지속적 개발
1963196,8788,김상훈,▣지하철4호선 연장노선 신설
1963196,8788,김상훈,▣전통시장 활성화
1963196,8788,김상훈,"▣서대구 공단, 서대구 화물역부지 단계적 복합개발"
1963196,8788,김상훈,▣서구주민 교육지원 사업 확대
1963196,8788,김상훈,▣도시가스 인입배관 공급확대
195928,8794,권은희,"쾌적한 도시환경, 살고 싶은 북구"
195928,8794,권은희,살맛나는 북구 공동체
195928,8794,권은희,일자리가 넘치는 산업도시 북구
195928,8794,권은희,"안전한 일류 교육 도시, 북구"
195928,8794,권은희,경북도청 후적지-대구시청 이전 ☞ 행정·교육·문화 복합형 콤플렉스 조성
19611104,8818,윤재옥,공약5 도로건설 확대 및 쾌적한 도시환경 조성
19611104,8818,윤재옥,공약4 대구 에코폴리스(Eco Polis) 조성
19611104,8818,윤재옥,공약3‘다같이 하나로’ 사업 추진
19611104,8818,윤재옥,공약2 달서구를 ‘명품 교육도시’로 육성
19611104,8818,윤재옥,공약1 달서구를 ‘보육 선진도시’로 육성
1950187,8825,이종진,달성을 문화관광의 메카로 키워나가겠습니다.
1950187,8825,이종진,지역민과 소통의 정치를 펼치겠습니다.
1950187,8825,이종진,사통팔달의 도로망을 확충하겠습니다.
1950187,8825,이종진,지역경제 활성화와 청년실업난을 해소하겠습니다
1950187,8825,이종진,군민이면 누구나 행복한 달성을 만들겠습니다.
19581107,8850,박남춘,어르신과 사회적 약자가 행복한 남동구
19581107,8850,박남춘,엄마와 아이가 행복한 남동구
19581107,8850,박남춘,사통팔달! 살기 좋은 남동구
19581107,8850,박남춘,일자리가 넘쳐나는 남동구
19581107,8850,박남춘,국회의원 특권 폐지와 정치개혁
19601146,8858,윤관석,남동구공교육 시범사업 추진
19601146,8858,윤관석,남동구녹지벨트 조성 및 레저 중심축 발전방안 마련
19601146,8858,윤관석,인천2호선~KTX광명역 연장 및 서창2지구연장역 추진
19601146,8858,윤관석,서창~장수고속도로 조기완공 및 무료화
19601146,8858,윤관석,남동공단구조고도화사업 적극 추진
1963197,8880,최원식,동네 구석구석까지 발전하는 균형도시 계양
1963197,8880,최원식,일자리 창출과 산업이 발전하는 경제도시 계양
1963197,8880,최원식,쾌적하고 친환경적인 관광미래도시 계양
1963197,8880,최원식,따뜻한 돌봄과 희망의 복지도시 계양
1963197,8880,최원식,정부 정책의 대전환으로 함께 살자!
19461128,8884,안덕수,도시근교농업육성으로 농업경쟁력 제고
19461128,8884,안덕수,대산~인화~외포 간 서북부 해안순환도로 조기 개설 추진
19461128,8884,안덕수,검단신도시 활성화 방안 적극추진
19461128,8884,안덕수,검단신도시 1·2지구 개발 조기 매듭
19461128,8884,안덕수,서울~강화간 고속화도로 건설
1956212,8900,박혜자,5. 지방분권
1956212,8900,박혜자,4. 경제민주화
1956212,8900,박혜자,3. 청년대책
1956212,8900,박혜자,2. 지역현안
1956212,8900,박혜자,1. 복지정책
19521123,8911,장병완,지방재정 관련 법령 개정을 통한 지방재정 건전화
19521123,8911,장병완,문화교육특구에 걸맞은 문화교육시설 확충
19521123,8911,장병완,일자리 창출 및 세수기반 확충 전략 III.임암동 일대 전통발효식품클러스터 조성
19521123,8911,장병완,일자리 창출 및 세수기반 확충 전략 II.송암공단내 국책연구기관인 문화기술(CT)연구원 설립
19521123,8911,장병완,일자리 창출 및 세수기반 확충 전략 I.노후화된 송암공단을 첨단문화산업클러스터로 조성
19521124,8924,임내현,골목상권 및 재래시장 활성화 대책
19521124,8924,임내현,웰빙시대를 선도하는 생활스포츠타운 조성
19521124,8924,임내현,노후가 든든한 노인행복타운 조성
19521124,8924,임내현,문화와 예술이 흐르는 문화예술 허브도시 조성
19521124,8924,임내현,과학선도도시 건설을 위한 첨단과학산업단지 확대조성
19551125,8962,박성효,대덕의 허리‘동서 번영로’(평송 청소년 수련원-대전산업단지)개설
19551125,8962,박성효,"명문 고등학교(남부권, 신탄진) 육성 및 교육 불균형 해소"
19551125,8962,박성효,"중리, 오정, 신탄진 전통시장과 골목 상권 활성화"
19551125,8962,박성효,"오정동, 효자지구, 대화동, 법동, 신탄진 등 도시재생 촉진"
19551125,8962,박성효,국철 전철화(신탄진-계룡구간) 조기 착공 및 역세권 개발
19511100,8992,박대동,동해남부선 철로 이설 및 녹지공원 조성
19511100,8992,박대동,국립 산업 기술 박물관 울산 북구 유치
19511100,8992,박대동,"중산동 신,베드(bed)타운 조성"
19511100,8992,박대동,오토밸리로 2공구(송정IC~농소2동IC) 개설 및 송전철탑 지중화 사업 연계 실시
19511100,8992,박대동,북구 테크노파크(산업기술단지) 및 시민공원 100만평 조성
19631100,9022,신장용,수원ㆍ화성ㆍ오산 행정구역 통합(복원) 추진
19631100,9022,신장용,주거환경 개선사업 기반시설 국비지원 강화
19631100,9022,신장용,서수원 문화예술회관 건립
19631100,9022,신장용,수인선 도심구간 지하화 추진
19631100,9022,신장용,수원비행장 이전 및 소음 피해보상 확대
19601149,9049,이종훈,서울외곽순환고속도로 운중교 구간 이설 차질없이 착공
19601149,9049,이종훈,판교~월곶복선전철사업 확정 및 서판교역 신설
19601149,9049,이종훈,판교 공공임대아파트 분양전환가 인하 추진
19601149,9049,이종훈,"야탑3동 보호관찰소 백지화, 마무리"
19601149,9049,이종훈,분당~수서 고속화도로(매송~벌말구간) 지하차도 설치 및 국지도 57호선 소음저감대책 조속한 확정
19581115,9053,전하진,"어르신들이 계셨기에 가능할 수 있었던 지금의 대한민국, 이젠 마땅히 누리셔야 할 의무가 있습니다."
19581115,9053,전하진,믿고 맡길 수 있는 질 높은 보육·교육시설을 확대하고 육성하겠습니다.
19581115,9053,전하진,IT기업 유치 및‘IT 인성교육 캠퍼스’조성을 통해 분당을‘IT메카’로 조성하겠습니다.
19581115,9053,전하진,예측 가능한 정책 추진을 통해 부동산시장을 안정화시키겠습니다.
1972218,9114,이언주,근로조건 취약계층인 일하는 여성의 근로조건을 개선
1972218,9114,이언주,아이와 부모가 행복한 도시 건설을 위한 보편적 복지 확충
1972218,9114,이언주,경제민주화 실현으로 공정거래질서 확립과 청년일자리를 창출
1972218,9114,이언주,광역교통 인프라 구축으로 교통 불편 해소
1972218,9114,이언주,KTX광명역세권의 투자촉진과 개발 분위기를 조성으로 지역경제를 활성화
19561115|197515,9123,이재영,공약 5. 중앙과 지방의 가교역할로 지방자치구현 및 수도권 규제 완화
19561115|197515,9123,이재영,공약 4. 지역주민을 섬기는 평생 복지실현
19561115|197515,9123,이재영,공약 3. 관광산업 활성화 및 문화향유 기회 확대
19561115|197515,9123,이재영,공약 2. 일자리 창출 및 지역경제 활성화
19561115|197515,9123,이재영,공약 1. 지역개발을 위한 약속
1964179,9141,김명연,"5.화정천 생태하천 조성사업을 통한 인간과 자연이 공존하는 그린도시 안산, 에코도시 안산 만들기!"
1964179,9141,김명연,"4.주거안정, 교육, 아이 키우기 좋은 나라만들기"
1964179,9141,김명연,3.석수골역 역세권 및 선부 복합역사 개발을 통한 단원구 전체의 균형적 발전추진
1964179,9141,김명연,2.경제불평등 해소와 사회적 일자리 창출
1964179,9141,김명연,1.정치개혁
19561116,9148,부좌현,5. 사리포구 복원과 뱃길을 이용한 대부도 관광 활성화
19561116,9148,부좌현,4. 일자리 맞춤형 직업훈련시스템 구축
19561116,9148,부좌현,3. 최저임금 현실화
19561116,9148,부좌현,2. 무상보육 실현
19561116,9148,부좌현,1. 건강보험의 보장성 강화
1967147,9169,송호창,도시 비전 T/F팀 구성 및 주민의견 수렴 제도화
1967147,9169,송호창,여성과 청소년을 위한 복합문화공간 건립
1967147,9169,송호창,고천 중심지구 개발 조기 착수
1967147,9169,송호창,지하철 및 복선전철 조기 개통으로 교통망 확충
1967147,9169,송호창,"혁신학교, 특성화 학교, 자율형 공립고교 지정 확대"
19491114,9196,고희선,복지 페러다임의 투자 전환
19491114,9196,고희선,"해양레저 관광 및 교육, 문화, 복지 인프라 구축"
19491114,9196,고희선,서부권 교통 허브 도시 구축
19491114,9196,고희선,첨단 新산업 그린 클러스터 구축
19491114,9196,고희선,전략 프로젝트 사업의 성공적 조기완공
19521132,9219,이학영,시민이 주인되는 정치를 시민들과 함께 실현 정착
19521132,9219,이학영,검찰의 권한남용 방지와 정치적 중립 확산을 위한 검찰개혁
19521132,9219,이학영,지역경제 활성화와 일자리 창출 위한 지원기반 확충
19521132,9219,이학영,군포시민 복지기준선 마련 및 국민기초생활보장 강화
19521132,9219,이학영,수도권 제1의 혁신교육도시 조성 및 교육·보육환경 개선
1966166,9239,김민기,4. 경찰대 법무연수원부지 활용도를 높이겠습니다.
1966166,9239,김민기,3. 출퇴근길 편안하게 만들겠습니다.
1966166,9239,김민기,"2. 기흥호수,‘용인의 자랑’ 만들겠습니다"
1966166,9239,김민기,1. 경전철 살리고 순환 교통 개선
1966166,9239,김민기,"5. 각 동별 교통, 보건, 복지, 문화 등 정책 소외 사각지대 해소"
1964183,9272,김진태,페스타 인 춘천 (Festa in Chuncheon)
1964183,9272,김진태,호반 문화·관광 클러스터 조성
1964183,9272,김진태,기상 · 기후 클러스터 유치
1964183,9272,김진태,지방행정체제 개편을 통한 50만 명품도시 건설
1964183,9272,김진태,블루골드(Blue-Gold) 프로젝트
19521133,9277,김기선,수도권 시대 개막과 50만 중부내륙 거점도시 원주
19521133,9277,김기선,희망이 살아 숨쉬는 농촌건설
19521133,9277,김기선,지역경제가 살고 일자리가 보장되는 역동적인 원주
19521133,9277,김기선,사회적 약자가 소외받지 않는 원주
19521133,9277,김기선,아이 낳아 키우기가 행복한 원주
19531115,9280,이강후,5. 여주~원주 수도권 전철 조기 착공
19531115,9280,이강후,"4. 지역 특산물의 관광 상품화, 치악산 관광 인프라 구축"
19531115,9280,이강후,3. 원주천 홍수조절댐 건설
19531115,9280,이강후,2. 원주 의료기기 특구 지정 및 의료기기 생산 기지화
19531115,9280,이강후,1. 혁신도시·기업도시 조기완공을 통한 더 많은 일자리 창출
19601157,9283,권성동,골고루 발전하는 강릉 만들기
19601157,9283,권성동,희망 나눔·행복 가득 강릉 만들기
19601157,9283,권성동,글로벌 관광 도시 강릉 만들기
19601157,9283,권성동,일자리와 함께 커지는 강릉 만들기
19601157,9283,권성동,계속 성장하는 강릉 만들기
19591126,9285,이이재,동해고속도로 삼척연장 조기 완공
19591126,9285,이이재,원주~강릉 복선전철 동해·삼척연장
19591126,9285,이이재,동해안권 경제자유구역(FEZ) 조기지정
19591126,9285,이이재,동해안권 발전을 위한 북극항로 시대 조기 개척
19591126,9285,이이재,국도 38호선(삼척 미로~태백 통동 간)건설 조기 완공
19521135,9298,한기호,국도 31호선 인프라 개선
19521135,9298,한기호,국도 31호선(양구~인제) 직선화 개량
19521135,9298,한기호,국도 5호선(춘천~화천) 확장공사
19521135,9298,한기호,철원평화산업단지 조성 사업
19521135,9298,한기호,「접경지역지원특별법」개정 및 보완
19531118,9344,박덕흠,노인복지 및 일자리 개선
19531118,9344,박덕흠,"FTA이익 공유세 신설, 농어촌지원 기금마련"
19531118,9344,박덕흠,고등학교 무상의무 교육
19531118,9344,박덕흠,소상공인 지원센터 유치 및 기능 예산 강화
19531118,9344,박덕흠,베이비 부머 세대 유입 귀농귀촌 특구 조성
19581127,9347,경대수,중부권 솔라밸리 핵심 벨트 조성
19581127,9347,경대수,태생국가산업단지 조기지정 및 조성
19581127,9347,경대수,FTA 발효에 따른 피해구제 내실화
19581127,9347,경대수,음성·진천 혁신도시 성공적 추진
19581127,9347,경대수,2015 괴산 유기농 엑스포의 성공적 개최
1964187,9359,박수현,5. 공주지역의 권역별 발전 방안
1964187,9359,박수현,4. 벌다！ - 돈 버는 농·축산·임업
1964187,9359,박수현,3. 찾아오다！ - 스스로 찾아오는 기업
1964187,9359,박수현,2. 같이 살다 - 세종시！
1964187,9359,박수현,1. 심판！
19521136,9387,김근태,[공약5] 세종시 내포신도시 배후도시 육성
19521136,9387,김근태,[공약4] 더불어 사는 따뜻한 복지
19521136,9387,김근태,[공약3] 금강과 칠갑산을 연계한 관광개발
19521136,9387,김근태,[공약2] 부여고도보존계획 조기실현
19521136,9387,김근태,[공약1] 농촌살리기 특별법 제정
19581130,9405,김동완,5. 부동산 양도소득세 세율인하 추진으로 지역경제 활성화
19581130,9405,김동완,4. 경로당 복지개선.실버홈 등 고령농어민 종합복지 대책으로 편안한 노후지원
19581130,9405,김동완,3. 동부대로 롯데마트에서 원당·송산간 연계도로 4차선 신설
19581130,9405,김동완,2. FTA 등 무역수지 개선에 의한 세수증가분의 일정률을 농업특별세 신설로 농어업 보호
19581130,9405,김동완,1. 당진의 젊은이들이 당진입주기업에 취업하는 체재가 갖추어지도록 산.관.학 협력 직업훈련기관 설립.인재기술 교육강화
