bill_id,proposed_date,bill_name
DD00850,2014-11-14,어린이놀이시설 안전관리법 일부개정법률안(대안)
DD00851,2014-11-14,5·18민주화운동 관련자 보상 등에 관한 법률 일부개정법률안(대안)
DD00852,2014-11-14,소방시설 설치·유지 및 안전관리에 관한 법률 일부개정법률안(대안)
DD00853,2014-11-14,소방시설공사업법 일부개정법률안(대안)
DD00854,2014-11-14,소방기본법 일부개정법률안(대안)
DD00855,2014-11-14,유선 및 도선 사업법 일부개정법률안(대안)
1912481,2014-11-14,국가재정법 일부개정법률안
1912380,2014-11-10,이동통신단말장치 유통구조 개선에 관한 법률 일부개정법률안
1918026,2015-12-03,조세특례제한법 일부개정법률안
1918029,2015-12-03,참전유공자예우 및 단체설립에 관한 법률 일부개정법률안
1906643,2013-09-02,국경일에 관한 법률 일부개정법률안
1918032,2015-12-04,동물보호법 일부개정법률안
1918033,2015-12-04,콘텐츠산업 진흥법 일부개정법률안
1918034,2015-12-04,식생활교육지원법 일부개정법률안
DD01640,2015-12-04,'건설기술인의 날' 정부 포상 확대 결의안
1910063,2014-04-04,대일항쟁기 강제동원 피해조사 및 국외강제동원 희생자 등 지원에 관한 특별법 일부개정법률안
1911128,2014-07-11,풍속영업의 규제에 관한 법률 일부개정법률안
1912392,2014-11-10,자동차관리법 일부개정법률안
1912393,2014-11-10,조세특례제한법 일부개정법률안
1912390,2014-11-10,농어업·농어촌 및 식품산업 기본법 일부개정법률안
1912377,2014-11-10,주한미군 공여구역주변지역 등 지원 특별법 일부개정법률안
1912379,2014-11-10,공직선거법 일부개정법률안
1912383,2014-11-10,식품위생법 일부개정법률안
1912385,2014-11-10,복권 및 복권기금법 일부개정법률안
1912391,2014-11-10,산업디자인진흥법 일부개정법률안
1912381,2014-11-10,주한미군기지 이전에 따른 평택시 등의 지원 등에 관한 특별법 일부개정법률안
1912395,2014-11-11,사회적경제기본법안
1912387,2014-11-10,산업입지 및 개발에 관한 법률 일부개정법률안
1912384,2014-11-10,방송법 일부개정법률안
1912397,2014-11-11,공공기관의 정보공개에 관한 법률 일부개정법률안
1912400,2014-11-11,세무사법 일부개정법률안
1912402,2014-11-11,공인노무사법 일부개정법률안
1912399,2014-11-11,변리사법 일부개정법률안
1912403,2014-11-11,법무사법 일부개정법률안
1912419,2014-11-11,공중화장실 등에 관한 법률 일부개정법률안
1912420,2014-11-11,석면안전관리법 일부개정법률안
1912421,2014-11-11,지방자치법 일부개정법률안
1912423,2014-11-11,노후거점산업단지 구조고도화 및 지원에 관한 특별법안
DD01648,2015-12-04,학교보건법 일부개정법률안(대안)
1912424,2014-11-11,국회의원수당 등에 관한 법률 일부개정법률안
1912485,2014-11-14,제조물 책임법 일부개정법률안
1912508,2014-11-17,시각장애인의 발행 저작물 접근권 개선을 위한 마라케쉬 조약 비준동의안 제출 촉구 결의안
DD00860,2014-11-17,국가재정법 일부개정법률안(대안)
DD00861,2014-11-17,국유재산특례제한법 일부개정법률안(대안)
DD00862,2014-11-17,협동조합 기본법 일부개정법률안(대안)
DD00859,2014-11-19,농어업인 안전 보험 및 재해예방에 관한 법률안(대안)
1912483,2014-11-14,가족친화 사회환경의 조성 촉진에 관한 법률 일부개정법률안
DD01655,2015-12-04,예술인 복지법 일부개정법률안(대안)
DD01656,2015-12-04,음악산업진흥에 관한 법률 일부개정법률안(대안)
DD01657,2015-12-04,저작권법 일부개정법률안(대안)
DD01658,2015-12-04,문화재보호법 일부개정법률안(대안)
DD01659,2015-12-04,문화재수리 등에 관한 법률 일부개정법률안(대안)
1912486,2014-11-14,사회복지사업법 일부개정법률안
1912488,2014-11-14,보조금 관리에 관한 법률 일부개정법률안
1912489,2014-11-14,지방세특례제한법 일부개정법률안
1912490,2014-11-14,장애인·고령자 등 주거약자 지원에 관한 법률 일부개정법률안
1912491,2014-11-14,야생생물 보호 및 관리에 관한 법률 일부개정법률안
1912492,2014-11-14,초고층 및 지하연계 복합건축물 재난관리에 관한 특별법 일부개정법률안
1912494,2014-11-14,자동차관리법 일부개정법률안
1912496,2014-11-14,공익신고자 보호법 일부개정법률안
1912495,2014-11-14,도로교통법 일부개정법률안
1912497,2014-11-14,게임산업진흥에 관한 법률 일부개정법률안
1909830,2014-03-21,국가를 당사자로 하는 계약에 관한 법률 일부개정법률안
DD00863,2014-11-19,골재채취법 일부개정법률안(대안)
DD00864,2014-11-19,건축법 일부개정법률안(대안)
DD00865,2014-11-19,주택도시기금법안(대안)
DD00866,2014-11-19,국토의 계획 및 이용에 관한 법률 일부개정법률안(대안)
DD00867,2014-11-19,도청이전을 위한 도시건설 및 지원에 관한 특별법 일부개정법률안(대안)
DD00868,2014-11-19,산업입지 및 개발에 관한 법률 일부개정법률안(대안)
DD00869,2014-11-19,용산공원 조성 특별법 일부개정법률안(대안)
DD00870,2014-11-19,공익사업을 위한 토지 등의 취득 및 보상에 관한 법률 일부개정법률안(대안)
1912560,2014-11-19,고도 보존 및 육성에 관한 특별법 일부개정법률안
1912562,2014-11-19,비료관리법 일부개정법률안
1912564,2014-11-19,환경친화적 산업구조로의 전환촉진에 관한 법률 일부개정법률안
1917025,2015-10-01,지방세법 일부개정법률안
1906523,2013-08-23,조달사업에 관한 법률 일부개정법률안
1907812,2013-11-15,말산업 육성법 일부개정법률안
1907723,2013-11-13,산림보호법 일부개정법률안
1907733,2013-11-13,산림조합의 구조개선에 관한 법률 일부개정법률안
1908310,2013-12-04,외식산업 진흥법 일부개정법률안
1912356,2014-11-07,국회법 일부개정법률안
1912357,2014-11-07,정부조직법 일부개정법률안
1912358,2014-11-07,4·16세월호참사 진상규명 및 안전사회 건설 등을 위한 특별법안(위원회안)
1910762,2014-05-28,범죄수익은닉의 규제 및 처벌 등에 관한 법률 일부개정법률안
1901862,2012-09-19,출입국관리법 일부개정법률안
1912503,2014-11-17,원자력안전위원회의 설치 및 운영에 관한 법률 일부개정법률안
1912516,2014-11-17,상가건물 임대차보호법 일부개정법률안
1912518,2014-11-17,수도권매립지관리공사의 설립 및 운영 등에 관한 법률 일부개정법률안
1912519,2014-11-17,자연공원법 일부개정법률안
1912498,2014-11-17,의료법 일부개정법률안
1912499,2014-11-17,약사법 일부개정법률안
1912507,2014-11-17,선박안전법 일부개정법률안
1912512,2014-11-17,국가유공자 등 예우 및 지원에 관한 법률 일부개정법률안
1912513,2014-11-17,국가공무원법 일부개정법률안
1912515,2014-11-17,가정폭력범죄의 처벌 등에 관한 특례법 일부개정법률안
1912520,2014-11-17,국립생태원의 설립 및 운영에 관한 법률 일부개정법률안
1912500,2014-11-17,의료기기법 일부개정법률안
1912501,2014-11-17,건설산업기본법 일부개정법률안
1912504,2014-11-17,한국원자력안전기술원법 일부개정법률안
1912505,2014-11-17,원자력시설 등의 방호 및 방사능 방재 대책법 일부개정법률안
1912510,2014-11-17,개발이익 환수에 관한 법률 일부개정법률안
1912511,2014-11-17,해양사고의 조사 및 심판에 관한 법률 일부개정법률안
1912522,2014-11-17,원자력안전법 일부개정법률안
1918027,2015-12-03,특수임무유공자 예우 및 단체설립에 관한 법률 일부개정법률안
1912569,2014-11-20,자본시장과 금융투자업에 관한 법률 일부개정법률안
1912563,2014-11-19,생활주변방사선 안전관리법 일부개정법률안
DD00875,2014-11-24,농업협동조합법 일부개정법률안(대안)
1906726,2013-09-06,국가통합교통체계효율화법 일부개정법률안
1910538,2014-05-09,한국철도시설공단법 일부개정법률안
1912574,2014-11-20,군사기밀 보호법 일부개정법률안
1907413,2013-10-31,항공안전 및 보안에 관한 법률 일부개정법률안
1907425,2013-10-31,보금자리주택건설 등에 관한 특별법 일부개정법률안
1912565,2014-11-19,석유 및 석유대체연료 사업법 일부개정법률안
1912559,2014-11-19,사법경찰관리의 직무를 수행할 자와 그 직무범위에 관한 법률 일부개정법률안
1912566,2014-11-19,악취방지법 일부개정법률안
1912572,2014-11-20,해사안전법 일부개정법률안
1912568,2014-11-19,새마을금고법 일부개정법률안
1912575,2014-11-20,선박직원법 일부개정법률안
1912576,2014-11-20,교통안전법 일부개정법률안
1909842,2014-03-21,전자증권의 발행 및 유통에 관한 법률안
1912573,2014-11-20,해운법 일부개정법률안
DD00885,2014-11-24,약사법 일부개정법률안(대안)
DD00886,2014-11-24,영유아보육법 일부개정법률안(대안)
DD00887,2014-11-24,의료법 일부개정법률안(대안)
DD00888,2014-11-24,응급의료에 관한 법률 일부개정법률안(대안)
DD00889,2014-11-24,의료기기법 일부개정법률안(대안)
DD00890,2014-11-24,장사 등에 관한 법률 일부개정법률안(대안)
DD00891,2014-11-24,장애인·노인·임산부등의편의증진보장에관한법률 일부개정법률안(대안)
DD00892,2014-11-24,장애인복지법 일부개정법률안(대안)
DD00893,2014-11-24,정신보건법 일부개정법률안(대안)
DD00894,2014-11-24,지방의료원의 설립 및 운영에 관한 법률 일부개정법률안(대안)
DD00896,2014-11-24,화장품법 일부개정법률안
1912635,2014-11-24,행정심판법 일부개정법률안
DD00899,2014-11-25,국가표준기본법 일부개정법률안(대안)
DD00900,2014-11-25,제품안전기본법 일부개정법률안(대안)
DD00901,2014-11-25,산업집적활성화 및 공장설립에 관한 법률 일부개정법률안(대안)
DD00902,2014-11-25,산업기술의 유출방지 및 보호에 관한 법률 일부개정법률안(대안)
DD00903,2014-11-25,유통산업발전법 일부개정법률안(대안)
DD00906,2014-11-25,액화석유가스의 안전관리 및 사업법 전부개정법률안(대안)
DD00907,2014-11-25,석유 및 석유대체연료 사업법 일부개정법률안(대안)
DD00908,2014-11-25,해외자원개발 사업법 일부개정법률안(대안)
DD00909,2014-11-25,전기사업법 일부개정법률안(대안)
DD00904,2014-11-25,경제자유구역의 지정 및 운영에 관한 특별법 일부개정법률안(위원회안)
DD00905,2014-11-25,노후거점산업단지의 활력증진 및 경쟁력강화를 위한 특별법안(대안)
1912638,2014-11-24,고도 보존 및 육성에 관한 특별법 일부개정법률안
1912645,2014-11-25,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안
DD00923,2014-11-25,2014년도 국정감사 결과보고서 채택의 건
1912629,2014-11-24,자살예방 및 생명존중문화 조성을 위한 법률 일부개정법률안
1912630,2014-11-24,자동차관리법 일부개정법률안
1912632,2014-11-24,공직선거법 일부개정법률안
1912636,2014-11-24,청소년활동 진흥법 일부개정법률안
1912633,2014-11-24,자본시장과 금융투자업에 관한 법률 일부개정법률안
1912641,2014-11-24,도시가스사업법 일부개정법률안
1912642,2014-11-24,지방세특례제한법 일부개정법률안
1912634,2014-11-24,기간제 및 단시간근로자 보호 등에 관한 법률 일부개정법률안
1912639,2014-11-24,지방세기본법 일부개정법률안
1912661,2014-11-26,2014년도 국정감사 결과보고서 채택의 건
1912665,2014-11-26,산업안전보건법 일부개정법률안
1912666,2014-11-26,친환경농어업 육성 및 유기식품 등의 관리·지원에 관한 법률 일부개정법률안
1912646,2014-11-25,축사의 부동산등기에 관한 특례법 일부개정법률안
1912650,2014-11-25,주차장법 일부개정법률안
1912651,2014-11-25,한국광물자원공사법 일부개정법률안
1912652,2014-11-25,도시 및 주거환경정비법 일부개정법률안
1912692,2014-11-27,지방재정법 일부개정법률안
1912654,2014-11-25,새마을금고법 일부개정법률안
1912656,2014-11-25,부가가치세법 일부개정법률안
1912658,2014-11-25,친환경농어업 육성 및 유기식품 등의 관리·지원에 관한 법률 일부개정법률안
1912693,2014-11-27,부동산소유권 이전등기 등에 관한 특별조치법안
1912653,2014-11-25,감염병의 예방 및 관리에 관한 법률 일부개정법률안
1912631,2014-11-24,농어촌주민의 보건복지증진을 위한 특별법 일부개정법률안
1912647,2014-11-25,지방자치단체출연 연구원의 설립 및 운영에 관한 법률 일부개정법률안
1912655,2014-11-25,국제조세조정에 관한 법률 일부개정법률안
1912662,2014-11-26,근로자퇴직급여 보장법 일부개정법률안
DD00924,2014-11-27,과학기술기본법 일부개정법률안(대안)
DD00925,2014-11-27,국가연구개발사업 등의 성과평가 및 성과관리에 관한 법률 일부개정법률안(대안)
DD00926,2014-11-27,과학기술분야 정부출연연구기관 등의 설립·운영 및 육성에 관한 법률 일부개정법률안(대안)
DD00927,2014-11-27,전기통신사업법 일부개정법률안(대안)
DD00928,2014-11-27,전파법 일부개정법률안(대안)
DD00929,2014-11-27,방송통신위원회의 설치 및 운영에 관한 법률 일부개정법률안(대안)
DD00930,2014-11-27,한국교육방송공사법 일부개정법률안(대안)
DD00931,2014-11-28,2014년도 국정감사 결과보고서 채택의 건
1912670,2014-11-26,연안관리법 일부개정법률안
1912679,2014-11-26,법학전문대학원 설치·운영에 관한 법률 일부개정법률안
1912681,2014-11-26,소방시설 설치·유지 및 안전관리에 관한 법률 일부개정법률안
1912680,2014-11-26,방송법 일부개정법률안
1912669,2014-11-26,지진재해대책법 일부개정법률안
1912682,2014-11-26,감염병의 예방 및 관리에 관한 법률 일부개정법률안
1912684,2014-11-26,정신보건법 일부개정법률안
1912686,2014-11-26,다문화가족지원법 일부개정법률안
1912683,2014-11-26,전기통신사업법 일부개정법률안
1912694,2014-11-27,지방자치법 일부개정법률안
1912695,2014-11-27,해외이주법 일부개정법률안
1912696,2014-11-27,지방세기본법 일부개정법률안
1912697,2014-11-27,주민소환에 관한 법률 일부개정법률안
1912698,2014-11-27,문화재보호법 일부개정법률안
1912959,2014-12-09,부가가치세법 일부개정법률안
1912700,2014-11-27,군사법원법 일부개정법률안
1912701,2014-11-27,형사소송법 일부개정법률안
1912703,2014-11-27,재외동포의 출입국과 법적 지위에 관한 법률 일부개정법률안
1912704,2014-11-27,문화예술진흥법 일부개정법률안
1912705,2014-11-27,공직선거법 일부개정법률안
1912706,2014-11-27,보호소년 등의 처우에 관한 법률 일부개정법률안
1912707,2014-11-27,형법 일부개정법률안
1912708,2014-11-27,형사소송법 일부개정법률안
1912709,2014-11-27,기초연금법 일부개정법률안
1912710,2014-11-27,장애인연금법 일부개정법률안
1912711,2014-11-27,대한적십자사 조직법 일부개정법률안
1912712,2014-11-27,한국국제보건의료재단법 일부개정법률안
1912713,2014-11-27,국가유공자 등 예우 및 지원에 관한 법률 일부개정법률안
1912714,2014-11-27,독립유공자예우에 관한 법률 일부개정법률안
1912715,2014-11-27,참전유공자예우 및 단체설립에 관한 법률 일부개정법률안
1912716,2014-11-27,고엽제후유의증 등 환자지원 및 단체설립에 관한 법률 일부개정법률안
1912725,2014-11-27,상법 일부개정법률안
1912673,2014-11-26,고등교육법 일부개정법률안
DD00933,2014-12-02,광산피해의 방지 및 복구에 관한 법률 일부개정법률안(대안)
1912678,2014-11-26,전파법 일부개정법률안
1912676,2014-11-26,지방공기업법 일부개정법률안
1912664,2014-11-26,파견근로자보호 등에 관한 법률 일부개정법률안
1912699,2014-11-27,민법 일부개정법률안
1912660,2014-11-26,방사성폐기물 관리법 일부개정법률안
1912717,2014-11-27,국회의원수당 등에 관한 법률 일부개정법률안
1912719,2014-11-27,주택법 일부개정법률안
1912720,2014-11-27,자동차관리법 일부개정법률안
DD00941,2014-12-02,축산법 일부개정법률안(대안)
1912718,2014-11-27,도시 및 주거환경정비법 일부개정법률안
1912724,2014-11-27,폐광지역 개발 지원에 관한 특별법 일부개정법률안
1912722,2014-11-27,증권 등의 전자등록에 관한 법률안
1909290,2014-02-06,영화 및 비디오물의 진흥에 관한 법률 일부개정법률안
DD00947,2014-12-02,농어촌정비법 일부개정법률안(대안)
DD00948,2014-12-02,농지법 일부개정법률안(대안)
DD00949,2014-12-02,양곡관리법 일부개정법률안(대안)
DD00950,2014-12-02,초지법 일부개정법률안(대안)
DD00951,2014-12-02,수목원 조성 및 진흥에 관한 법률 일부개정법률안(대안)
DD00952,2014-12-02,산림조합법 일부개정법률안(대안)
DD00953,2014-12-02,원양산업발전법 일부개정법률안(대안)
DD00954,2014-12-02,수산업협동조합법 일부개정법률안(대안)
DD00955,2014-12-02,내수면어업법 일부개정법률안(대안)
DD00956,2014-12-02,수산자원관리법 일부개정법률안(대안)
DD00957,2014-12-02,수산업법 일부개정법률안(대안)
DD00958,2014-12-02,해운법 일부개정법률안(대안)
1912736,2014-11-28,국민투표법 일부개정법률안
1912746,2014-12-01,아동시설 운영 국고환원 촉구 결의안
DD00938,2014-12-01,군사기지 및 군사시설 보호법 일부개정법률안(대안)
DD00939,2014-12-01,군인사법 일부개정법률안(대안)
DD00940,2014-12-01,병역법 일부개정법률안(대안)
DD00944,2014-12-01,농업협동조합법 일부개정법률안(대안)
DD00932,2014-12-02,고압가스 안전관리법 일부개정법률안(대안)
1912745,2014-12-01,제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 전부개정법률안
1911277,2014-07-30,산업기술혁신 촉진법 일부개정법률안
1911797,2014-09-22,지방세법 일부개정법률안
1911798,2014-09-22,관세법 일부개정법률안
1912727,2014-11-28,저탄소 녹색성장 기본법 일부개정법률안
1912729,2014-11-28,해외자원개발 사업법 일부개정법률안
1912732,2014-11-28,도시개발법 일부개정법률안
1912728,2014-11-28,농업기계화 촉진법 일부개정법률안
1912734,2014-11-28,군형법 일부개정법률안
1912735,2014-11-28,한국농어촌공사 및 농지관리기금법 일부개정법률안
1912738,2014-11-28,교육공무원법 일부개정법률안
1912740,2014-11-28,소프트웨어산업 진흥법 일부개정법률안
1912741,2014-11-28,외국인투자 촉진법 일부개정법률안
1912731,2014-11-28,국토의 계획 및 이용에 관한 법률 일부개정법률안
1912733,2014-11-28,도로교통법 일부개정법률안
1912730,2014-11-28,국회의원수당 등에 관한 법률 전부개정법률안
1912742,2014-11-28,인공조명에 의한 빛공해 방지법 일부개정법률안
1912765,2014-12-02,위문금 갹출의 건
DD00962,2014-12-02,소프트웨어산업 진흥법 일부개정법률안(대안)
DD00963,2014-12-02,방송법 일부개정법률안(대안)
DD00964,2014-12-02,인터넷 멀티미디어 방송사업법 일부개정법률안(대안)
DD00965,2014-12-02,방송통신위원회의 설치 및 운영에 관한 법률 일부개정법률안(대안)
DD00966,2014-12-02,원자력안전법 일부개정법률안(대안)
DD00961,2014-12-03,남북대화 재개 및 국민합의 기반한 통일준비 촉구 결의안
1912764,2014-12-02,군인권기본법안
1912744,2014-11-28,물류시설의 개발 및 운영에 관한 법률 일부개정법률안
1912747,2014-12-01,공직선거법 일부개정법률안
DD00876,2014-12-04,국민기초생활 보장법 일부개정법률안(대안)
DD00877,2014-12-04,국민연금법 일부개정법률안(대안)
DD00878,2014-12-04,국민연금과 직역연금의 연계에 관한 법률 일부개정법률안(대안)
DD00879,2014-12-04,긴급복지지원법 일부개정법률안(대안)
DD00880,2014-12-04,노인복지법 일부개정법률안(대안)
1910502,2014-05-07,인삼산업법 일부개정법률안
1908872,2013-12-30,원자력손해배상법 일부개정법률안
1910165,2014-04-14,전기용품안전 관리법 일부개정법률안
1909725,2014-03-14,기상법 일부개정법률안
1909986,2014-04-01,소금산업 진흥법 일부개정법률안
1909593,2014-03-03,우편법 일부개정법률안
1910412,2014-04-30,전통 소싸움경기에 관한 법률 일부개정법률안
1904233,2013-03-25,정보통신산업 진흥법 일부개정법률안
1904323,2013-03-29,노동위원회법 일부개정법률안
1907709,2013-11-12,어선원 및 어선 재해보상보험법 일부개정법률안
1908120,2013-11-27,자연환경보전법 일부개정법률안
DD00995,2014-12-04,지방세특례제한법 일부개정법률안(대안)
DD00996,2014-12-04,지방교부세법 일부개정법률안(대안)
1910782,2014-05-29,사료관리법 일부개정법률안
1910879,2014-06-16,항만공사법 일부개정법률안
1911200,2014-07-17,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안
1911506,2014-08-28,정보통신공사업법 일부개정법률안
1911525,2014-08-29,전시산업발전법 일부개정법률안
1911526,2014-08-29,연구개발특구의 육성에 관한 특별법 일부개정법률안
1912159,2014-10-28,전자무역 촉진에 관한 법률 일부개정법률안
1912197,2014-10-30,농어업인 삶의 질 향상 및 농어촌지역 개발촉진에 관한 특별법 일부개정법률안
1912857,2014-12-05,이라크 바그다드 도서관 재건을 위한 결의안
1914407,2015-03-24,학술진흥법 일부개정법률안
1914408,2015-03-24,과학기술기본법 일부개정법률안
1914541,2015-04-01,장애인 등에 대한 특수교육법 일부개정법률안
1912234,2014-10-31,말산업 육성법 일부개정법률안
1912233,2014-10-31,농약관리법 일부개정법률안
1912811,2014-12-04,산림기본법 일부개정법률안
1912824,2014-12-04,교정시설 이전 및 지원에 관한 특별법안
DD00997,2014-12-04,2014년도 국정감사 결과보고서 채택의 건
DD00999,2014-12-05,성별영향분석평가법 일부개정법률안(대안)
DD01000,2014-12-05,청소년 보호법 일부개정법률안(대안)
DD01001,2014-12-05,건강가정기본법 일부개정법률안(대안)
DD01002,2014-12-05,성폭력방지 및 피해자보호 등에 관한 법률 일부개정법률안(대안)
DD01003,2014-12-05,청소년활동 진흥법 일부개정법률안(대안)
1908036,2013-11-25,공유재산 및 물품 관리법 일부개정법률안
DD00998,2014-12-04,2014년도 보건복지위원회 국정감사 관련 감사원에 대한 감사요구안
1912817,2014-12-04,국회의원수당 등에 관한 법률 일부개정법률안
1912820,2014-12-04,국회법 일부개정법률안
1912783,2014-12-03,고려인동포 합법적 체류자격 취득 및 정착 지원을 위한 특별법 일부개정법률안
1912834,2014-12-05,자연재해대책법 일부개정법률안(대안)
1912836,2014-12-05,소방시설 설치·유지 및 안전관리에 관한 법률 일부개정법률안(대안)
1912837,2014-12-05,소방시설공사업법 일부개정법률안(대안)
1912838,2014-12-05,도로교통법 일부개정법률안(대안)
DD00796,2014-12-05,신용정보의 이용 및 보호에 관한 법률 일부개정법률안(대안)
DD01004,2014-12-05,독점규제 및 공정거래에 관한 법률 일부개정법률안(대안)
DD01005,2014-12-05,농림수산업자 신용보증법 일부개정법률안(대안)
DD01006,2014-12-05,여신전문금융업법 일부개정법률안(대안)
DD01007,2014-12-05,2014년도 국정감사 결과보고서 채택의 건
DD01008,2014-12-05,자본시장과 금융투자업에 관한 법률 일부개정법률안(대안)
DD01009,2014-12-05,국가유공자 등 단체 설립에 관한 법률 일부개정법률안(대안)
DD01011,2014-12-05,2014학년도 대학수학능력시험 출제 오류로 인한 피해자의 대학입학 지원에 관한 특별법안(대안)
DD01015,2014-12-05,관광진흥법 일부개정법률안(대안)
DD01016,2014-12-05,체육시설의 설치·이용에 관한 법률 일부개정법률안(대안)
1912840,2014-12-05,5·18민주화운동 관련자 보상 등에 관한 법률 일부개정법률안(대안)
1912841,2014-12-05,국민합의에 기반한 통일준비 및 남북대화 재개 촉구 결의안
1912842,2014-12-05,2014년도 국정감사 결과보고서 채택의 건
1912844,2014-12-05,결핵예방법 일부개정법률안
1912855,2014-12-05,어린이놀이시설 안전관리법 일부개정법률안(대안)
1912863,2014-12-05,창조경제 시범사업 규제개혁 특별법안
1908561,2013-12-12,학교용지 확보 등에 관한 특례법 일부개정법률안
1907337,2013-10-23,보건의료기술 진흥법 일부개정법률안
1912832,2014-12-04,검사징계법 일부개정법률안
1902517,2012-11-09,공공보건의료에 관한 법률 일부개정법률안
1912819,2014-12-04,담배사업법 일부개정법률안
DD00987,2014-12-03,국민합의에 기반한 통일준비 및 남북대화 재개 촉구 결의안
1912815,2014-12-04,보건의료기술 진흥법 일부개정법률안
1912818,2014-12-04,노인장기요양보험법 일부개정법률안
1912821,2014-12-04,신에너지 및 재생에너지 개발·이용·보급 촉진법 일부개정법률안
1912822,2014-12-04,주택법 일부개정법률안
1914383,2015-03-20,국민연금법 일부개정법률안
1914384,2015-03-20,영유아보육법 일부개정법률안
1912823,2014-12-04,문화산업진흥 기본법 일부개정법률안
1912826,2014-12-04,국세기본법 일부개정법률안
1912827,2014-12-04,군무원인사법 일부개정법률안
1912828,2014-12-04,특정범죄 가중처벌 등에 관한 법률 일부개정법률안
1912831,2014-12-04,여성농어업인 육성법 일부개정법률안
1912816,2014-12-04,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안
1912810,2014-12-04,국군포로의 송환 및 대우 등에 관한 법률 일부개정법률안
1912829,2014-12-04,세계무역기구협정의 이행에 관한 특별법 일부개정법률안
1912825,2014-12-04,담배사업법 일부개정법률안
1914422,2015-03-24,이스포츠(전자스포츠) 진흥에 관한 법률 일부개정법률안
1909827,2014-03-21,가정폭력범죄의 처벌 등에 관한 특례법 일부개정법률안
1909778,2014-03-18,국가표준기본법 일부개정법률안
1909978,2014-04-01,양곡관리법 일부개정법률안
1909351,2014-02-11,원전비리 방지를 위한 원자력발전사업자등의 건설·운영에 관한 관리·감독법안
1909061,2014-01-13,자동차관리법 일부개정법률안
1909892,2014-03-26,결혼중개업의 관리에 관한 법률 일부개정법률안
1904995,2013-05-16,행정규제기본법 일부개정법률안
1914397,2015-03-23,국민건강보험법 일부개정법률안
1912291,2014-11-04,대한민국재향군인회법 일부개정법률안
1912864,2014-12-08,한국보건복지인력개발원법 일부개정법률안
1912865,2014-12-08,2014년도 국정감사 결과보고서 채택의 건
1912866,2014-12-08,2014년도 국정감사 결과보고서 채택의 건
1912869,2014-12-08,경찰제복 및 경찰장비의 규제에 관한 법률안(대안)
1912870,2014-12-08,연근해어업의 구조개선 및 지원에 관한 법률 일부개정법률안
DD01022,2014-12-08,출입국관리법 일부개정법률안(대안)
1912880,2014-12-08,2014년도 보건복지위원회 국정감사 관련 감사원에 대한 감사요구안
1912892,2014-12-08,인터넷 멀티미디어 방송사업법 일부개정법률안(대안)
1912894,2014-12-08,소프트웨어산업 진흥법 일부개정법률안(대안)
1912896,2014-12-08,자동차관리법 일부개정법률안(대안)
1912897,2014-12-08,철도안전법 일부개정법률안(대안)
1912898,2014-12-08,화물자동차 운수사업법 일부개정법률안(대안)
1908354,2013-12-05,건축사법 일부개정법률안
1909745,2014-03-14,임대주택법 일부개정법률안
1911101,2014-07-08,청원법 일부개정법률안
1911330,2014-08-06,법무사법 일부개정법률안
1909262,2014-02-05,재해위험 개선사업 및 이주대책에 관한 특별법 일부개정법률안
1909601,2014-03-03,행정절차법 일부개정법률안
DD00874,2014-11-19,화물자동차 운수사업법 일부개정법률안(대안)
1908327,2013-12-04,건설기계관리법 일부개정법률안
1907416,2013-10-31,하천법 일부개정법률안
1907420,2013-10-31,시설물의 안전관리에 관한 특별법 일부개정법률안
1907421,2013-10-31,해외건설 촉진법 일부개정법률안
1907426,2013-10-31,지하수법 일부개정법률안
1908182,2013-11-29,국가정보원법 일부개정법률안
1912302,2014-11-04,한국국방연구원법 일부개정법률안
1912856,2014-12-05,제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 일부개정법률안
1912835,2014-12-05,입양특례법 일부개정법률안
1912845,2014-12-05,양곡관리법 일부개정법률안
1912847,2014-12-05,국가재정법 일부개정법률안
1912848,2014-12-05,국립대학법인 서울대학교 설립·운영에 관한 법률 일부개정법률안
1912853,2014-12-05,외국환거래법 일부개정법률안
1912849,2014-12-05,청소년 보호법 일부개정법률안
1912851,2014-12-05,수산업법 일부개정법률안
1912858,2014-12-05,부가가치세법 일부개정법률안
1912860,2014-12-05,댐건설 및 주변지역지원 등에 관한 법률 일부개정법률안
1912861,2014-12-05,정신보건법 일부개정법률안
1903224,2013-01-02,학교급식법 일부개정법률안
1912814,2014-12-04,헌법개정 절차에 관한 법률안
1912833,2014-12-05,기부금품의 모집 및 사용에 관한 법률 일부개정법률안
1912846,2014-12-05,사료관리법 일부개정법률안
1912854,2014-12-05,국방개혁에 관한 법률 일부개정법률안
1912862,2014-12-05,구강보건법 일부개정법률안
1912871,2014-12-08,총포·도검·화약류 등 단속법 일부개정법률안(대안)
DD01018,2014-12-08,형사소송법 일부개정법률안(대안)
DD01019,2014-12-08,형법 일부개정법률안(대안)
DD01020,2014-12-08,가정폭력범죄의 처벌 등에 관한 특례법 일부개정법률안(대안)
DD01021,2014-12-08,변호사법 일부개정법률안(대안)
DD01023,2014-12-08,보호관찰 등에 관한 법률 일부개정법률안(대안)
DD01024,2014-12-08,헌법재판소법 일부개정법률안(대안)
